,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
2078539,2017-10-10,ZEEL,505537,A ,532.0,532.0,518.95,522.4,525.5,699,20797833.0
2081574,2017-10-11,ZEEL,505537,A ,525.0,525.0,507.5,514.5,522.4,1531,151005403.0
2084597,2017-10-12,ZEEL,505537,A ,516.0,519.0,510.55,517.4,514.5,621,12026699.0
2087569,2017-10-13,ZEEL,505537,A ,517.55,517.55,509.7,510.3,517.4,1405,41662081.0
2090596,2017-10-16,ZEEL,505537,A ,511.0,515.5,506.65,514.1,510.3,940,16500578.0
2093609,2017-10-17,ZEEL,505537,A ,510.0,515.45,492.5,495.05,514.1,2346,48032983.0
2096591,2017-10-18,ZEEL,505537,A ,492.0,492.35,477.25,490.95,495.05,4791,281334328.0
2099554,2017-10-19,ZEEL,505537,A ,494.7,495.2,488.0,490.4,490.95,427,10089878.0
2102242,2017-10-23,ZEEL,505537,A ,493.65,500.85,486.1,492.85,490.4,1047,41273909.0
2105285,2017-10-24,ZEEL,505537,A ,498.0,537.5,493.0,525.5,492.85,10838,346086327.0
2108359,2017-10-25,ZEEL,505537,A ,533.0,541.35,518.0,530.8,525.5,3855,248266825.0
2111385,2017-10-26,ZEEL,505537,A ,532.0,539.85,524.3,530.7,530.8,1212,39308728.0
2114409,2017-10-27,ZEEL,505537,A ,533.9,544.5,531.55,541.7,530.7,1143,39683093.0
2117457,2017-10-30,ZEEL,505537,A ,541.7,549.9,540.1,548.55,541.7,729,26468614.0
2120516,2017-10-31,ZEEL,505537,A ,550.0,550.0,538.6,542.1,548.55,689,13276016.0
2123587,2017-11-01,ZEEL,505537,A ,543.4,543.4,531.25,535.3,542.1,2079,24220043.0
2126721,2017-11-02,ZEEL,505537,A ,535.45,535.45,525.0,529.8,535.3,2307,23740024.0
2129799,2017-11-03,ZEEL,505537,A ,530.0,541.15,527.55,539.75,529.8,2497,30544404.0
2132889,2017-11-06,ZEEL,505537,A ,537.25,537.9,528.15,531.2,539.75,602,18237979.0
2136062,2017-11-07,ZEEL,505537,A ,534.2,545.0,529.95,538.0,531.2,1127,42934368.0
2139114,2017-11-08,ZEEL,505537,A ,540.0,543.1,530.4,540.8,538.0,1126,16487576.0
2142142,2017-11-09,ZEEL,505537,A ,539.75,541.35,530.85,539.05,540.8,1108,61076750.0
2145183,2017-11-10,ZEEL,505537,A ,540.65,547.0,539.0,542.35,539.05,684,23952767.0
2148207,2017-11-13,ZEEL,505537,A ,544.0,547.35,540.0,542.65,542.35,902,68131492.0
2151255,2017-11-14,ZEEL,505537,A ,542.85,544.3,540.0,541.95,542.65,825,18628449.0
2154281,2017-11-15,ZEEL,505537,A ,540.0,542.5,537.0,540.7,541.95,917,729238358.0
2157272,2017-11-16,ZEEL,505537,A ,535.0,543.0,534.0,539.15,540.7,349,54873757.0
2160307,2017-11-17,ZEEL,505537,A ,542.5,542.65,532.0,535.55,539.15,490,10533962.0
2163400,2017-11-20,ZEEL,505537,A ,530.15,534.4,527.95,533.0,535.55,421,17758696.0
2166438,2017-11-21,ZEEL,505537,A ,533.15,546.25,533.15,539.9,533.0,684,381590486.0
2169475,2017-11-22,ZEEL,505537,A ,540.55,566.5,540.55,562.05,539.9,4136,111002192.0
2172535,2017-11-23,ZEEL,505537,A ,562.8,567.2,556.75,564.15,562.05,2100,223757491.0
2175573,2017-11-24,ZEEL,505537,A ,564.25,569.6,556.75,563.75,564.15,1640,31223723.0
2178658,2017-11-27,ZEEL,505537,A ,559.9,578.3,559.9,575.9,563.75,1333,35460618.0
2181704,2017-11-28,ZEEL,505537,A ,576.0,588.0,570.0,585.3,575.9,1091,37026781.0
2184754,2017-11-29,ZEEL,505537,A ,585.0,595.85,572.55,576.15,585.3,3415,89952422.0
2187789,2017-11-30,ZEEL,505537,A ,576.15,577.5,566.4,569.15,576.15,629,35602743.0
2190772,2017-12-01,ZEEL,505537,A ,570.05,579.95,555.25,557.9,569.15,843,30473801.0
2193820,2017-12-04,ZEEL,505537,A ,557.1,572.0,554.0,565.5,557.9,816,24037337.0
2196895,2017-12-05,ZEEL,505537,A ,563.0,569.9,556.8,568.55,565.5,542,13407413.0
2199875,2017-12-06,ZEEL,505537,A ,566.0,573.8,566.0,569.15,568.55,582,21019437.0
2202852,2017-12-07,ZEEL,505537,A ,568.0,575.0,566.6,572.3,569.15,514,11198290.0
2205866,2017-12-08,ZEEL,505537,A ,571.0,579.0,560.5,561.65,572.3,708,160047638.0
2208891,2017-12-11,ZEEL,505537,A ,564.1,576.05,564.0,567.7,561.65,2017,56138959.0
2211949,2017-12-12,ZEEL,505537,A ,568.0,575.9,565.65,569.0,567.7,397,14233275.0
2214914,2017-12-13,ZEEL,505537,A ,568.0,572.2,562.8,565.95,569.0,330,12862075.0
2217878,2017-12-14,ZEEL,505537,A ,568.9,571.25,562.0,568.65,565.95,1305,150533560.0
2220835,2017-12-15,ZEEL,505537,A ,576.0,579.85,567.05,571.05,568.65,1927,179094202.0
2223809,2017-12-18,ZEEL,505537,A ,570.0,587.5,558.8,573.3,571.05,1438,53225109.0
2226819,2017-12-19,ZEEL,505537,A ,577.8,583.3,574.2,578.7,573.3,860,45664199.0
2229839,2017-12-20,ZEEL,505537,A ,575.0,585.0,575.0,579.65,578.7,551,26709462.0
2232910,2017-12-21,ZEEL,505537,A ,580.0,593.5,571.7,574.0,579.65,1368,52389435.0
2235981,2017-12-22,ZEEL,505537,A ,570.1,579.9,570.0,574.1,574.0,610,23321577.0
2239097,2017-12-26,ZEEL,505537,A ,573.5,587.0,573.5,581.8,574.1,509,20195201.0
2242274,2017-12-27,ZEEL,505537,A ,582.0,589.6,578.6,586.55,581.8,669,20234061.0
2245416,2017-12-28,ZEEL,505537,A ,589.0,592.45,583.25,586.95,586.55,942,108632366.0
2248562,2017-12-29,ZEEL,505537,A ,586.0,587.4,579.55,582.2,586.95,180,5098702.0
2251719,2018-01-01,ZEEL,505537,A ,580.9,587.65,575.7,580.35,582.2,451,16645140.0
2254940,2018-01-02,ZEEL,505537,A ,580.0,583.5,576.05,578.5,580.35,195,5618527.0
2258090,2018-01-03,ZEEL,505537,A ,578.0,581.75,577.0,580.35,578.5,284,6958648.0
2261272,2018-01-04,ZEEL,505537,A ,576.65,581.0,575.0,580.15,580.35,349,8342957.0
2264501,2018-01-05,ZEEL,505537,A ,582.0,591.75,578.75,589.05,580.15,1282,48894281.0
2267770,2018-01-08,ZEEL,505537,A ,592.0,599.0,588.7,594.3,589.05,1226,46634753.0
2271081,2018-01-09,ZEEL,505537,A ,595.0,595.0,579.1,580.35,594.3,1481,33819280.0
2274396,2018-01-10,ZEEL,505537,A ,580.35,587.7,579.0,582.65,580.35,1270,257123152.0
2277628,2018-01-11,ZEEL,505537,A ,582.65,583.0,578.1,581.55,582.65,524,31364449.0
2280883,2018-01-12,ZEEL,505537,A ,577.0,598.4,577.0,592.2,581.55,4997,171797091.0
2284152,2018-01-15,ZEEL,505537,A ,594.8,610.15,594.8,605.85,592.2,5152,97282563.0
2287442,2018-01-16,ZEEL,505537,A ,610.0,618.15,608.0,613.1,605.85,2859,70496326.0
2290711,2018-01-17,ZEEL,505537,A ,617.9,619.35,585.1,592.95,613.1,5783,658196933.0
2293928,2018-01-18,ZEEL,505537,A ,606.0,606.0,589.55,595.35,592.95,2115,87405393.0
2297187,2018-01-19,ZEEL,505537,A ,592.3,601.95,585.65,599.65,595.35,1296,28522472.0
2300382,2018-01-22,ZEEL,505537,A ,597.0,616.8,597.0,609.15,599.65,1084,38294926.0
2303630,2018-01-23,ZEEL,505537,A ,606.0,606.0,589.95,593.8,609.15,10389,9467675719.0
2306876,2018-01-24,ZEEL,505537,A ,594.0,610.0,589.55,601.75,593.8,2295,73412945.0
2310082,2018-01-25,ZEEL,505537,A ,609.8,609.8,593.25,595.4,601.75,1158,58927031.0
2313290,2018-01-29,ZEEL,505537,A ,600.0,619.0,598.55,608.15,595.4,2017,74706383.0
2316480,2018-01-30,ZEEL,505537,A ,608.0,608.7,597.5,603.0,608.15,1047,31738359.0
2319670,2018-01-31,ZEEL,505537,A ,602.95,607.1,590.0,594.55,603.0,1103,28597955.0
2322826,2018-02-01,ZEEL,505537,A ,596.1,600.5,586.2,595.1,594.55,3442,363374011.0
2325919,2018-02-02,ZEEL,505537,A ,592.1,594.95,580.0,583.4,595.1,1001,72896567.0
2329056,2018-02-05,ZEEL,505537,A ,582.5,585.0,573.35,581.1,583.4,1296,106144008.0
2332222,2018-02-06,ZEEL,505537,A ,574.0,577.0,557.5,572.9,581.1,788,33297194.0
2335329,2018-02-07,ZEEL,505537,A ,575.2,585.5,575.2,579.5,572.9,1386,48594888.0
2338368,2018-02-08,ZEEL,505537,A ,587.4,591.5,580.55,583.5,579.5,536,23898791.0
2341460,2018-02-09,ZEEL,505537,A ,580.4,583.9,576.5,581.15,583.5,261,6956467.0
2344550,2018-02-12,ZEEL,505537,A ,581.15,589.0,579.6,584.95,581.15,914,17425679.0
2347726,2018-02-14,ZEEL,505537,A ,580.0,586.45,572.1,576.5,584.95,558,23163347.0
2350881,2018-02-15,ZEEL,505537,A ,578.0,580.45,565.4,571.0,576.5,500,14999668.0
2354022,2018-02-16,ZEEL,505537,A ,575.05,581.4,566.0,569.3,571.0,591,22442695.0
2357129,2018-02-19,ZEEL,505537,A ,570.0,571.1,554.0,566.4,569.3,554,17464595.0
2360227,2018-02-20,ZEEL,505537,A ,566.55,574.0,562.4,570.7,566.4,540,9307133.0
2363312,2018-02-21,ZEEL,505537,A ,571.4,577.65,570.1,573.0,570.7,1664,15385885.0
2366351,2018-02-22,ZEEL,505537,A ,573.1,573.1,566.05,566.5,573.0,291,3549455.0
2369405,2018-02-23,ZEEL,505537,A ,571.6,573.9,560.1,570.2,566.5,703,11714432.0
2372454,2018-02-26,ZEEL,505537,A ,571.9,586.95,569.0,585.75,570.2,610,12108706.0
2375566,2018-02-27,ZEEL,505537,A ,589.8,589.8,573.4,576.1,585.75,430,10066703.0
2378620,2018-02-28,ZEEL,505537,A ,574.0,574.0,564.0,566.05,576.1,331,7779964.0
2381650,2018-03-01,ZEEL,505537,A ,564.0,568.45,552.0,556.7,566.05,558,14493053.0
2384680,2018-03-05,ZEEL,505537,A ,550.0,557.25,547.2,551.55,556.7,1003,8620496.0
2387788,2018-03-06,ZEEL,505537,A ,555.0,568.95,554.6,559.7,551.55,1357,25568669.0
2390815,2018-03-07,ZEEL,505537,A ,560.0,567.85,555.75,563.3,559.7,825,18134348.0
2393856,2018-03-08,ZEEL,505537,A ,565.5,569.6,561.0,564.2,563.3,400,8129154.0
2396907,2018-03-09,ZEEL,505537,A ,565.7,572.75,564.65,568.45,564.2,573,18295461.0
2399949,2018-03-12,ZEEL,505537,A ,575.0,578.0,565.0,575.7,568.45,426,11525865.0
2403026,2018-03-13,ZEEL,505537,A ,572.1,579.75,570.85,578.15,575.7,474,12795444.0
2406060,2018-03-14,ZEEL,505537,A ,578.5,581.5,571.9,576.45,578.15,295,5580036.0
2409057,2018-03-15,ZEEL,505537,A ,577.3,578.05,569.0,570.75,576.45,627,75950326.0
2412084,2018-03-16,ZEEL,505537,A ,571.2,581.2,569.65,570.85,570.75,756,19142633.0
2415107,2018-03-19,ZEEL,505537,A ,571.55,571.55,563.6,565.1,570.85,433,11339351.0
2418230,2018-03-20,ZEEL,505537,A ,566.95,576.2,561.0,573.0,565.1,2078,190630067.0
2421275,2018-03-21,ZEEL,505537,A ,577.0,578.3,565.55,567.6,573.0,307,8065670.0
2424329,2018-03-22,ZEEL,505537,A ,573.45,577.0,554.0,558.3,567.6,1592,88928824.0
2427366,2018-03-23,ZEEL,505537,A ,558.3,572.05,551.85,569.7,558.3,1607,481389979.0
2430443,2018-03-26,ZEEL,505537,A ,570.0,589.9,567.6,585.6,569.7,909,22939641.0
2433560,2018-03-27,ZEEL,505537,A ,585.6,595.9,584.55,586.9,585.6,621,13934834.0
2436526,2018-03-28,ZEEL,505537,A ,586.0,587.9,574.05,576.3,586.9,510,11030797.0
2439509,2018-04-02,ZEEL,505537,A ,576.3,583.0,574.0,579.85,576.3,499,16091180.0
2442478,2018-04-03,ZEEL,505537,A ,580.1,585.95,569.9,581.6,579.85,627,12227609.0
2445449,2018-04-04,ZEEL,505537,A ,589.7,589.7,572.05,573.75,581.6,263,6848696.0
2448408,2018-04-05,ZEEL,505537,A ,583.9,587.75,580.0,586.55,573.75,323,4614877.0
2451409,2018-04-06,ZEEL,505537,A ,586.0,587.9,581.55,584.3,586.55,173,2612887.0
2454409,2018-04-09,ZEEL,505537,A ,581.3,588.5,570.2,572.9,584.3,1897,17524789.0
2457477,2018-04-10,ZEEL,505537,A ,575.0,577.55,569.3,574.55,572.9,684,11783190.0
2460482,2018-04-11,ZEEL,505537,A ,576.9,577.55,570.0,575.45,574.55,526,69061495.0
2463469,2018-04-12,ZEEL,505537,A ,575.5,580.95,569.5,570.65,575.45,522,20213572.0
2466454,2018-04-13,ZEEL,505537,A ,572.3,576.45,572.2,573.35,570.65,254,8035171.0
2469483,2018-04-16,ZEEL,505537,A ,573.55,580.15,573.55,578.7,573.35,512,17803048.0
2472534,2018-04-17,ZEEL,505537,A ,576.25,576.95,574.0,575.75,578.7,180,4263826.0
2475499,2018-04-18,ZEEL,505537,A ,575.2,593.85,574.35,587.6,575.75,1153,36962932.0
2478483,2018-04-19,ZEEL,505537,A ,591.4,598.5,590.15,591.75,587.6,868,20253863.0
2481486,2018-04-20,ZEEL,505537,A ,590.85,592.95,585.45,587.1,591.75,285,7300587.0
2484447,2018-04-23,ZEEL,505537,A ,590.0,601.5,590.0,593.8,587.1,659,17156406.0
2487492,2018-04-24,ZEEL,505537,A ,603.9,603.9,587.25,588.85,593.8,859,28236774.0
2490487,2018-04-25,ZEEL,505537,A ,588.75,588.75,572.45,584.5,588.85,839,23259903.0
2493434,2018-04-26,ZEEL,505537,A ,589.35,591.15,578.05,582.6,584.5,985,14343925.0
2496347,2018-04-27,ZEEL,505537,A ,585.95,594.0,582.35,591.7,582.6,456,13550245.0
2499277,2018-04-30,ZEEL,505537,A ,590.0,599.7,584.0,586.85,591.7,778,23084055.0
2502226,2018-05-02,ZEEL,505537,A ,590.0,609.75,590.0,595.85,586.85,2276,64888875.0
2505241,2018-05-03,ZEEL,505537,A ,596.0,608.45,588.75,593.0,595.85,1756,52620540.0
2508210,2018-05-04,ZEEL,505537,A ,598.4,598.4,584.7,585.85,593.0,538,18475920.0
2511182,2018-05-07,ZEEL,505537,A ,589.0,602.95,581.7,599.8,585.85,548,14295587.0
2514183,2018-05-08,ZEEL,505537,A ,604.8,604.8,590.0,594.85,599.8,451,27287522.0
2517152,2018-05-09,ZEEL,505537,A ,591.65,594.95,589.5,591.35,594.85,1000,12960871.0
2520121,2018-05-10,ZEEL,505537,A ,594.9,604.6,581.1,589.0,591.35,1341,81156924.0
2523080,2018-05-11,ZEEL,505537,A ,584.7,598.5,584.0,593.0,589.0,1145,34118294.0
2526035,2018-05-14,ZEEL,505537,A ,591.9,596.2,572.0,577.65,593.0,717,810323386.0
2529042,2018-05-15,ZEEL,505537,A ,576.8,583.45,567.45,573.0,577.65,1464,2608354470.0
2531966,2018-05-16,ZEEL,505537,A ,571.95,581.3,569.15,576.9,573.0,352,10490839.0
2534869,2018-05-17,ZEEL,505537,A ,578.4,580.95,566.9,571.15,576.9,543,17687334.0
2537784,2018-05-18,ZEEL,505537,A ,570.0,570.2,562.55,566.85,571.15,393,12176563.0
2540710,2018-05-21,ZEEL,505537,A ,574.5,574.5,551.75,555.3,566.85,480,12508615.0
2543694,2018-05-22,ZEEL,505537,A ,551.35,567.05,546.75,565.35,555.3,794,20670639.0
2546610,2018-05-23,ZEEL,505537,A ,568.0,568.0,551.35,552.95,565.35,725,1149660620.0
2549564,2018-05-24,ZEEL,505537,A ,552.15,558.4,549.1,554.45,552.95,608,20405307.0
2552504,2018-05-25,ZEEL,505537,A ,555.0,565.0,552.25,561.2,554.45,547,16761938.0
2555475,2018-05-28,ZEEL,505537,A ,559.25,580.0,555.0,574.35,561.2,725,26532147.0
2558479,2018-05-29,ZEEL,505537,A ,576.65,579.2,552.8,556.3,574.35,970,17085930.0
2561473,2018-05-30,ZEEL,505537,A ,555.05,559.55,552.9,555.25,556.3,1172,17274118.0
2564477,2018-05-31,ZEEL,505537,A ,559.95,560.0,554.35,557.45,555.25,724,64656860.0
2567411,2018-06-01,ZEEL,505537,A ,554.0,564.8,552.25,555.35,557.45,383,8260876.0
2570396,2018-06-04,ZEEL,505537,A ,553.25,566.0,553.25,560.3,555.35,709,739453721.0
2573429,2018-06-05,ZEEL,505537,A ,555.0,558.3,539.5,543.4,560.3,796,504028849.0
2576409,2018-06-06,ZEEL,505537,A ,539.1,558.0,534.5,550.65,543.4,1316,137298396.0
2579330,2018-06-07,ZEEL,505537,A ,545.25,561.45,545.25,549.1,550.65,1395,18818631.0
2582296,2018-06-08,ZEEL,505537,A ,545.0,560.0,545.0,556.5,549.1,1652,491017630.0
2585220,2018-06-11,ZEEL,505537,A ,554.1,570.15,553.5,567.05,556.5,1913,30497623.0
2588207,2018-06-12,ZEEL,505537,A ,564.1,570.0,563.3,564.55,567.05,445,14762248.0
2591198,2018-06-13,ZEEL,505537,A ,564.1,564.1,555.2,559.0,564.55,596,17447706.0
2594188,2018-06-14,ZEEL,505537,A ,553.2,559.85,552.0,554.6,559.0,509,966148526.0
2597106,2018-06-15,ZEEL,505537,A ,550.0,559.0,550.0,554.75,554.6,675,13746011.0
2600035,2018-06-18,ZEEL,505537,A ,555.0,567.0,555.0,560.8,554.75,985,29189334.0
2602997,2018-06-19,ZEEL,505537,A ,560.9,560.9,553.0,554.5,560.8,320,7973913.0
2605942,2018-06-20,ZEEL,505537,A ,550.55,566.85,550.55,560.9,554.5,631,18013308.0
2608872,2018-06-21,ZEEL,505537,A ,555.0,575.0,555.0,563.45,560.9,3505,1302236053.0
2611756,2018-06-22,ZEEL,505537,A ,565.05,569.45,560.95,565.6,563.45,653,452875549.0
2614625,2018-06-25,ZEEL,505537,A ,567.0,569.05,557.1,559.25,565.6,469,7562962.0
2617535,2018-06-26,ZEEL,505537,A ,555.0,567.75,554.0,561.15,559.25,1037,36256896.0
2620462,2018-06-27,ZEEL,505537,A ,561.15,562.0,539.3,545.3,561.15,784,25668035.0
2623438,2018-06-28,ZEEL,505537,A ,547.2,552.9,535.5,537.7,545.3,1039,43484147.0
2626364,2018-06-29,ZEEL,505537,A ,544.9,546.75,535.0,544.0,537.7,757,13905273.0
2629278,2018-07-02,ZEEL,505537,A ,540.1,550.05,533.75,539.0,544.0,508,12097878.0
2632194,2018-07-03,ZEEL,505537,A ,539.25,544.9,533.0,543.65,539.0,401,7493594.0
2635098,2018-07-04,ZEEL,505537,A ,541.6,544.2,537.25,541.4,543.65,186,3712988.0
2638031,2018-07-05,ZEEL,505537,A ,541.55,552.95,537.4,550.3,541.4,525,10230583.0
2640953,2018-07-06,ZEEL,505537,A ,553.95,553.95,541.15,543.9,550.3,628,176123930.0
2643885,2018-07-09,ZEEL,505537,A ,544.0,544.6,539.4,541.25,543.9,486,9247855.0
2646826,2018-07-10,ZEEL,505537,A ,540.1,544.5,537.35,538.45,541.25,405,8818927.0
2649756,2018-07-11,ZEEL,505537,A ,538.2,544.7,537.1,540.75,538.45,599,23908506.0
2652678,2018-07-12,ZEEL,505537,A ,541.05,542.35,532.0,533.45,540.75,682,17237099.0
2655649,2018-07-13,ZEEL,505537,A ,535.55,536.5,507.15,508.65,533.45,2832,47660162.0
2658568,2018-07-16,ZEEL,505537,A ,510.7,519.45,505.05,508.4,508.65,923,21854301.0
2661531,2018-07-17,ZEEL,505537,A ,514.0,522.0,507.9,517.3,508.4,2054,49376855.0
2664413,2018-07-18,ZEEL,505537,A ,520.0,533.7,515.9,521.4,517.3,5216,138028139.0
2667311,2018-07-19,ZEEL,505537,A ,520.0,527.0,513.5,520.5,521.4,704,15465679.0
2670186,2018-07-20,ZEEL,505537,A ,520.0,521.0,511.7,515.6,520.5,632,13838523.0
2673066,2018-07-23,ZEEL,505537,A ,515.6,519.55,505.4,514.3,515.6,851,22573280.0
2676022,2018-07-24,ZEEL,505537,A ,515.75,532.0,515.75,523.65,514.3,1159,39955299.0
2678945,2018-07-25,ZEEL,505537,A ,528.0,528.85,514.4,521.65,523.65,998,6533211053.0
2681878,2018-07-26,ZEEL,505537,A ,524.4,526.5,515.25,518.35,521.65,888,12997323.0
2684761,2018-07-27,ZEEL,505537,A ,518.5,526.35,516.2,518.5,518.35,755,14348368.0
2687707,2018-07-30,ZEEL,505537,A ,519.0,526.0,517.9,524.55,518.5,667,16754161.0
2690729,2018-07-31,ZEEL,505537,A ,524.0,529.0,522.0,526.5,524.55,833,2658460942.0
2693698,2018-08-01,ZEEL,505537,A ,527.85,533.7,522.5,525.0,526.5,1026,18772891.0
2696696,2018-08-02,ZEEL,505537,A ,523.7,528.0,517.0,519.15,525.0,897,15063914.0
2699707,2018-08-03,ZEEL,505537,A ,518.95,525.5,518.95,520.8,519.15,387,536578886.0
2702742,2018-08-06,ZEEL,505537,A ,521.0,527.25,520.5,524.0,520.8,763,211622052.0
2705836,2018-08-07,ZEEL,505537,A ,526.0,532.5,525.2,530.35,524.0,3163,51752704.0
2708889,2018-08-08,ZEEL,505537,A ,530.3,540.4,521.45,528.45,530.35,1124,32240581.0
2711927,2018-08-09,ZEEL,505537,A ,536.0,536.0,520.25,521.6,528.45,748,21591480.0
2714936,2018-08-10,ZEEL,505537,A ,525.0,525.0,511.0,517.8,521.6,451,11234228.0
2717971,2018-08-13,ZEEL,505537,A ,516.0,519.85,505.45,506.9,517.8,1574,551912683.0
2720990,2018-08-14,ZEEL,505537,A ,507.0,518.7,506.55,513.65,506.9,1302,19439457.0
2724001,2018-08-16,ZEEL,505537,A ,510.95,514.75,493.95,501.2,513.65,1206,277153865.0
2727023,2018-08-17,ZEEL,505537,A ,502.0,506.5,499.75,504.35,501.2,538,14827606.0
2730061,2018-08-20,ZEEL,505537,A ,508.95,509.2,504.55,506.15,504.35,740,26719387.0
2733182,2018-08-21,ZEEL,505537,A ,506.0,515.5,505.2,514.6,506.15,1078,46055222.0
2736260,2018-08-23,ZEEL,505537,A ,516.7,516.7,504.05,505.25,514.6,830,996444848.0
2739349,2018-08-24,ZEEL,505537,A ,505.15,510.9,501.75,509.1,505.25,838,17187779.0
2742406,2018-08-27,ZEEL,505537,A ,510.0,516.2,506.1,510.45,509.1,1118,34755030.0
2745507,2018-08-28,ZEEL,505537,A ,514.05,518.0,509.1,510.55,510.45,996,23949960.0
2748575,2018-08-29,ZEEL,505537,A ,518.0,518.0,503.1,505.75,510.55,905,29840353.0
2751632,2018-08-30,ZEEL,505537,A ,509.0,509.5,504.7,508.35,505.75,689,17910486.0
2754693,2018-08-31,ZEEL,505537,A ,512.0,512.0,496.3,498.9,508.35,2119,74245147.0
2757705,2018-09-03,ZEEL,505537,A ,505.0,505.1,497.5,500.25,498.9,612,764017411.0
2760851,2018-09-04,ZEEL,505537,A ,500.95,501.0,484.5,492.35,500.25,1049,24522950.0
2763927,2018-09-05,ZEEL,505537,A ,493.0,494.25,477.2,483.25,492.35,1164,22798234.0
2767040,2018-09-06,ZEEL,505537,A ,475.5,479.3,436.8,470.3,483.25,15123,350908241.0
2770088,2018-09-07,ZEEL,505537,A ,472.0,476.0,460.3,469.55,470.3,2597,91246397.0
2773159,2018-09-10,ZEEL,505537,A ,469.6,477.5,464.75,471.7,469.55,1385,1069038919.0
2776263,2018-09-11,ZEEL,505537,A ,476.8,479.8,458.45,466.0,471.7,1395,31753356.0
2779300,2018-09-12,ZEEL,505537,A ,466.45,472.45,456.0,464.8,466.0,1325,41742263.0
2782309,2018-09-14,ZEEL,505537,A ,468.0,473.65,466.65,471.75,464.8,1635,43011448.0
2785289,2018-09-17,ZEEL,505537,A ,472.5,477.45,465.45,473.45,471.75,2157,81763067.0
2788353,2018-09-18,ZEEL,505537,A ,474.05,476.95,460.0,463.2,473.45,847,23699385.0
2791369,2018-09-19,ZEEL,505537,A ,468.0,468.0,450.4,451.9,463.2,1300,38576519.0
2794386,2018-09-21,ZEEL,505537,A ,456.7,458.25,434.85,452.1,451.9,1500,47302230.0
2797447,2018-09-24,ZEEL,505537,A ,442.0,460.0,440.65,446.6,452.1,1451,27016080.0
2800502,2018-09-25,ZEEL,505537,A ,453.9,453.9,437.55,450.2,446.6,1069,35892170.0
2803550,2018-09-26,ZEEL,505537,A ,455.7,455.7,445.0,447.7,450.2,585,17484214.0
2806529,2018-09-27,ZEEL,505537,A ,446.25,460.75,440.05,445.8,447.7,894,26036647.0
2809443,2018-09-28,ZEEL,505537,A ,445.5,451.5,428.9,438.95,445.8,1838,56317385.0
2812434,2018-10-01,ZEEL,505537,A ,438.5,443.0,415.0,439.65,438.95,909,19039208.0
2815482,2018-10-03,ZEEL,505537,A ,439.0,443.75,433.5,438.25,439.65,1413,41244174.0
2818506,2018-10-04,ZEEL,505537,A ,434.9,451.55,431.95,439.15,438.25,1979,25952754.0
2821527,2018-10-05,ZEEL,505537,A ,437.4,438.0,410.3,418.55,439.15,1595,26095339.0
2824509,2018-10-08,ZEEL,505537,A ,421.0,422.5,410.9,414.6,418.55,917,15969554.0
2827550,2018-10-09,ZEEL,505537,A ,418.2,434.05,417.3,431.75,414.6,3381,59941580.0
2830530,2018-10-10,ZEEL,505537,A ,435.95,465.9,435.0,459.2,431.75,3306,81765881.0
2833505,2018-10-11,ZEEL,505537,A ,448.0,478.85,434.75,465.1,459.2,4549,115383202.0
2836425,2018-10-12,ZEEL,505537,A ,470.0,479.45,463.35,466.25,465.1,4756,96927550.0
2839452,2018-10-15,ZEEL,505537,A ,469.2,474.65,463.85,472.05,466.25,1106,28651323.0
2842422,2018-10-16,ZEEL,505537,A ,476.1,477.0,467.9,470.35,472.05,1270,30380337.0
2845377,2018-10-17,ZEEL,505537,A ,472.1,476.85,460.75,463.5,470.35,643,15414229.0
2848290,2018-10-19,ZEEL,505537,A ,462.0,469.75,452.1,455.2,463.5,1029,21183303.0
2851238,2018-10-22,ZEEL,505537,A ,459.45,461.65,442.05,446.3,455.2,3125,416372333.0
2854194,2018-10-23,ZEEL,505537,A ,447.0,450.15,431.5,438.0,446.3,950,16714284.0
2857128,2018-10-24,ZEEL,505537,A ,444.15,444.15,428.0,435.65,438.0,1972,32063782.0
2860014,2018-10-25,ZEEL,505537,A ,430.4,437.6,427.85,431.35,435.65,977,12776588.0
2862832,2018-10-26,ZEEL,505537,A ,432.0,432.0,415.7,421.15,431.35,2510,66298667.0
2865725,2018-10-29,ZEEL,505537,A ,422.95,433.55,421.6,430.8,421.15,727,22085196.0
2868660,2018-10-30,ZEEL,505537,A ,430.5,446.5,424.8,444.25,430.8,2017,41913123.0
2871530,2018-10-31,ZEEL,505537,A ,449.0,455.05,431.6,451.7,444.25,1326,25236410.0
2874396,2018-11-01,ZEEL,505537,A ,460.0,460.0,442.5,447.7,451.7,1332,19432758.0
2877289,2018-11-02,ZEEL,505537,A ,450.05,454.0,440.25,442.1,447.7,1137,19808755.0
2880267,2018-11-05,ZEEL,505537,A ,435.1,447.8,432.5,437.8,442.1,914,19536540.0
2883235,2018-11-06,ZEEL,505537,A ,443.55,451.2,438.9,448.2,437.8,1449,33190505.0
2886083,2018-11-07,ZEEL,505537,A ,459.9,459.9,447.0,449.1,448.2,182,2976762.0
2888674,2018-11-09,ZEEL,505537,A ,449.5,451.85,443.5,450.5,449.1,561,21064362.0
2891515,2018-11-12,ZEEL,505537,A ,450.05,450.05,435.4,438.25,450.5,900,19284162.0
2894460,2018-11-13,ZEEL,505537,A ,434.2,441.5,432.8,438.2,438.25,937,23029820.0
