,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
3007256,2019-01-08,AMBER,540902,B ,907.4,919.75,892.1,900.25,912.25,51,419066.0
3010199,2019-01-09,AMBER,540902,B ,900.1,911.05,900.1,910.0,900.25,32,216277.0
3013150,2019-01-10,AMBER,540902,B ,908.95,916.95,907.0,912.0,910.0,24,173259.0
3016087,2019-01-11,AMBER,540902,B ,913.2,983.85,913.2,925.85,912.0,352,3304529.0
3018998,2019-01-14,AMBER,540902,B ,900.75,909.2,890.0,906.15,925.85,73,477080.0
3021917,2019-01-15,AMBER,540902,B ,920.1,920.1,906.55,908.1,906.15,22,188077.0
3024812,2019-01-16,AMBER,540902,B ,906.05,915.95,900.0,900.35,908.1,26,149843.0
3027743,2019-01-17,AMBER,540902,B ,905.85,909.1,895.05,896.55,900.35,34,22746636.0
3030621,2019-01-18,AMBER,540902,B ,893.05,895.75,892.35,894.95,896.55,24,269203.0
3033560,2019-01-21,AMBER,540902,B ,878.25,887.95,878.25,884.35,894.95,44,306493.0
3036475,2019-01-22,AMBER,540902,B ,867.05,880.0,867.05,875.35,884.35,44,219416.0
3039345,2019-01-23,AMBER,540902,B ,879.2,879.2,860.0,864.5,875.35,45,217242.0
3042176,2019-01-24,AMBER,540902,B ,849.1,862.3,845.3,848.75,864.5,47,410774.0
3045028,2019-01-25,AMBER,540902,B ,840.0,841.5,805.0,818.65,848.75,105,435147.0
3047929,2019-01-28,AMBER,540902,B ,792.8,797.45,735.0,766.85,818.65,201,773347.0
3050778,2019-01-29,AMBER,540902,B ,756.65,770.0,742.0,745.75,766.85,61,300786.0
3053641,2019-01-30,AMBER,540902,B ,757.65,782.25,740.0,745.7,745.75,83,412696.0
3056550,2019-01-31,AMBER,540902,B ,740.05,751.85,729.0,742.05,745.7,38,120259.0
3059425,2019-02-01,AMBER,540902,B ,745.7,746.65,712.15,719.7,742.05,145,682815.0
3062377,2019-02-04,AMBER,540902,B ,710.0,718.95,672.05,681.6,719.7,1037,128849101.0
3065331,2019-02-05,AMBER,540902,B ,681.6,699.0,680.8,696.3,681.6,98,757867.0
3068292,2019-02-06,AMBER,540902,B ,704.95,713.0,686.1,689.65,696.3,110,1254247.0
3071204,2019-02-07,AMBER,540902,B ,686.1,709.7,686.1,703.1,689.65,25,150067.0
3074076,2019-02-08,AMBER,540902,B ,700.05,700.95,690.0,691.9,703.1,28,206640.0
3076977,2019-02-11,AMBER,540902,B ,735.0,735.0,689.0,699.15,691.9,91,721934.0
3079832,2019-02-12,AMBER,540902,B ,702.95,702.95,635.95,658.65,699.15,110,387605.0
3082711,2019-02-13,AMBER,540902,B ,664.55,666.0,643.1,646.65,658.65,107,478072.0
3085526,2019-02-14,AMBER,540902,B ,657.05,657.05,634.85,644.9,646.65,46,207298.0
3088371,2019-02-15,AMBER,540902,B ,642.5,644.7,630.1,636.85,644.9,46,234489.0
3091287,2019-02-18,AMBER,540902,B ,630.25,631.5,621.05,628.75,636.85,65,505595.0
3094168,2019-02-19,AMBER,540902,B ,635.0,638.0,625.0,635.6,628.75,52,7007861.0
3097095,2019-02-20,AMBER,540902,B ,640.0,683.35,638.95,649.0,635.6,305,1000655.0
3099994,2019-02-21,AMBER,540902,B ,665.0,690.0,665.0,685.15,649.0,111,871741.0
3102881,2019-02-22,AMBER,540902,B ,676.25,690.25,665.0,669.95,685.15,69,255372.0
3105815,2019-02-25,AMBER,540902,B ,670.0,689.85,669.9,681.4,669.95,36,120350.0
3108658,2019-02-26,AMBER,540902,B ,681.75,689.85,650.25,676.2,681.4,64,352603.0
3111537,2019-02-27,AMBER,540902,B ,681.0,687.35,670.4,672.65,676.2,30,206995.0
3114385,2019-02-28,AMBER,540902,B ,682.0,682.0,673.0,677.8,672.65,16,38672.0
3117264,2019-03-01,AMBER,540902,B ,685.65,715.25,674.15,694.3,677.8,181,1114404.0
3120334,2019-03-05,AMBER,540902,B ,699.9,721.65,698.15,716.65,694.3,178,1385595.0
3123415,2019-03-06,AMBER,540902,B ,728.0,745.0,720.0,727.65,716.65,102,458985.0
3126445,2019-03-07,AMBER,540902,B ,727.0,754.95,724.0,750.85,727.65,60,281654.0
3129406,2019-03-08,AMBER,540902,B ,750.0,750.0,730.0,734.75,750.85,144,901831.0
3132446,2019-03-11,AMBER,540902,B ,751.45,775.0,746.9,771.75,734.75,144,808195.0
3135515,2019-03-12,AMBER,540902,B ,775.0,811.45,775.0,802.7,771.75,273,2374509.0
3138611,2019-03-13,AMBER,540902,B ,808.0,822.0,790.0,793.95,802.7,118,689586.0
3141672,2019-03-14,AMBER,540902,B ,819.9,834.0,800.0,821.7,793.95,1022,11638110.0
3144731,2019-03-15,AMBER,540902,B ,822.5,824.6,792.05,800.15,821.7,213,1560344.0
3147810,2019-03-18,AMBER,540902,B ,794.0,805.8,784.05,797.35,800.15,207,1434045.0
3150912,2019-03-19,AMBER,540902,B ,805.75,806.0,795.0,801.3,797.35,116,843139.0
3153996,2019-03-20,AMBER,540902,B ,802.85,803.35,792.0,792.7,801.3,33,334501.0
3157069,2019-03-22,AMBER,540902,B ,790.8,799.6,782.05,787.2,792.7,76,459547.0
3160154,2019-03-25,AMBER,540902,B ,800.0,800.0,771.2,773.35,787.2,233,1256222.0
3163246,2019-03-26,AMBER,540902,B ,785.9,797.0,777.55,781.65,773.35,303,2666406.0
3166358,2019-03-27,AMBER,540902,B ,785.0,803.3,782.0,795.95,781.65,358,74598828.0
3169399,2019-03-28,AMBER,540902,B ,839.95,839.95,795.0,803.9,795.95,96,627111.0
3172398,2019-03-29,AMBER,540902,B ,835.0,835.0,803.0,818.45,803.9,215,1646378.0
3175365,2019-04-01,AMBER,540902,B ,829.35,845.0,825.85,840.4,818.45,542,9295704.0
3178295,2019-04-02,AMBER,540902,B ,849.8,864.45,836.05,857.55,840.4,306,8001562.0
3181288,2019-04-03,AMBER,540902,B ,857.0,861.95,838.2,845.25,857.55,311,2442236.0
3184197,2019-04-04,AMBER,540902,B ,845.0,845.0,820.1,826.35,845.25,166,1368623.0
3187127,2019-04-05,AMBER,540902,B ,827.7,836.0,823.25,826.1,826.35,85,651863.0
3190106,2019-04-08,AMBER,540902,B ,840.0,844.75,826.0,835.6,826.1,161,1382116.0
3193009,2019-04-09,AMBER,540902,B ,843.05,850.0,824.0,828.25,835.6,98,635474.0
3195913,2019-04-10,AMBER,540902,B ,838.2,838.2,827.0,833.75,828.25,69,480393.0
3198801,2019-04-11,AMBER,540902,B ,828.55,838.35,825.0,834.85,833.75,100,502073.0
3201691,2019-04-12,AMBER,540902,B ,843.3,843.3,827.85,831.4,834.85,83,570917.0
3204707,2019-04-15,AMBER,540902,B ,829.0,833.25,822.85,824.55,831.4,87,421867.0
3207610,2019-04-16,AMBER,540902,B ,841.95,848.05,820.0,837.05,824.55,293,1506278.0
3210527,2019-04-18,AMBER,540902,B ,827.0,833.5,820.8,830.7,837.05,105,738270.0
3213409,2019-04-22,AMBER,540902,B ,828.0,829.5,820.0,827.8,830.7,114,754076.0
3216299,2019-04-23,AMBER,540902,B ,836.9,842.0,825.05,831.25,827.8,102,985226.0
3219142,2019-04-24,AMBER,540902,B ,829.75,829.75,823.1,825.75,831.25,9,43017.0
3221962,2019-04-25,AMBER,540902,B ,821.05,828.0,816.0,816.95,825.75,104,700410.0
3224830,2019-04-26,AMBER,540902,B ,824.0,824.0,806.0,809.25,816.95,123,630714.0
3227721,2019-04-30,AMBER,540902,B ,800.0,800.0,771.0,782.15,809.25,242,1364754.0
3230643,2019-05-02,AMBER,540902,B ,798.8,810.0,791.0,806.7,782.15,117,708970.0
3233570,2019-05-03,AMBER,540902,B ,814.95,825.0,806.0,819.2,806.7,127,761979.0
3236447,2019-05-06,AMBER,540902,B ,815.7,819.0,783.0,797.25,819.2,117,588780.0
3239351,2019-05-07,AMBER,540902,B ,807.25,810.0,784.0,786.55,797.25,119,570766.0
3242185,2019-05-08,AMBER,540902,B ,784.0,784.0,759.05,761.5,786.55,140,869313.0
3245029,2019-05-09,AMBER,540902,B ,765.0,770.0,752.0,766.7,761.5,65,249690.0
3247883,2019-05-10,AMBER,540902,B ,761.6,772.75,757.0,766.15,766.7,99,878244.0
3250753,2019-05-13,AMBER,540902,B ,760.0,762.85,745.0,746.8,766.15,69,320798.0
3253612,2019-05-14,AMBER,540902,B ,740.9,750.0,740.9,743.25,746.8,25,74392.0
3256574,2019-05-15,AMBER,540902,B ,745.0,745.0,730.0,731.5,743.25,71,247216.0
3259427,2019-05-16,AMBER,540902,B ,735.7,735.7,702.5,708.65,731.5,161,429062.0
3262282,2019-05-17,AMBER,540902,B ,710.85,739.45,710.85,731.6,708.65,121,535435.0
3265284,2019-05-20,AMBER,540902,B ,752.7,752.7,741.0,746.85,731.6,122,1086870.0
3268193,2019-05-21,AMBER,540902,B ,742.1,745.0,735.1,739.55,746.85,53,127390.0
3271114,2019-05-22,AMBER,540902,B ,737.1,737.8,725.0,733.6,739.55,15,38928.0
3273992,2019-05-23,AMBER,540902,B ,740.0,740.0,710.0,718.4,733.6,128,517146.0
3276837,2019-05-24,AMBER,540902,B ,727.45,740.0,721.0,739.0,718.4,227,880919.0
3279790,2019-05-27,AMBER,540902,B ,850.0,871.0,808.8,834.5,739.0,1507,17943752.0
3282746,2019-05-28,AMBER,540902,B ,835.2,854.6,815.0,833.65,834.5,502,3726243.0
3285686,2019-05-29,AMBER,540902,B ,830.0,852.15,830.0,843.0,833.65,209,1837706.0
